time,sharp_usflux_max,sharp_usflux_sum,sharp_totusjh_max,sharp_totusjh_sum,sharp_totpot_max,sharp_totpot_sum,sharp_meanpot_max,sharp_meanpot_sum,sharp_savncpp_max,sharp_savncpp_sum,sharp_meanshr_max,sharp_meanshr_sum,sharp_shrgt45_max,sharp_shrgt45_sum,sharp_r_value_max,sharp_r_value_sum,sharp_area_acr_max,sharp_area_acr_sum,sharp_n_ar
2025-06-26 11:59:23,1.601811e+22,4.1835702963e+22,1040.319,2905.667,2.850537e+23,5.28025439829e+23,11268.46,55548.3362,5772891000000.0,19235777061000.0,36.74,316.194,32.891,98.703,4.194,20.198,1049.706543,3230.524577,10
2025-06-26 17:59:23,1.565894e+22,4.537372602e+22,1155.34,3246.547,2.625268e+23,5.865925387e+23,11039.21,55088.670999999995,8785988000000.0,21939637483000.0,36.293,289.825,32.155,89.339,4.408,24.148,979.074341,3275.6102029999997,10
2025-06-26 23:59:23,1.725175e+22,4.86216273e+22,1322.547,3347.0339999999997,2.342478e+23,5.889116325e+23,11972.04,67232.033,5222149000000.0,17980829470000.0,37.748,342.979,35.012,114.804,4.51,26.009,849.300049,3170.015849,10
2025-06-27 05:59:23,1.633231e+22,5.08223623e+22,1140.481,3367.313,2.221045e+23,6.41866559e+23,12857.18,73958.283,5131293000000.0,17098596156000.0,37.903,345.383,33.673,128.615,4.239,26.221,835.546753,3354.167882,10
2025-06-27 11:59:23,1.609875e+22,5.00043688e+22,988.571,3243.018,2.069799e+23,6.270622546000001e+23,13924.13,65749.787,3353521000000.0,15708542100000.0,40.257,299.68100000000004,36.388,122.934,4.113,24.512,851.386414,3474.728932,10
2025-06-27 17:59:23,1.62607e+22,5.19349412e+22,935.912,3206.253,2.03689e+23,6.474606713000001e+23,12890.25,63446.939,4000796000000.0,15953200560000.0,37.25,294.916,32.509,116.217,4.166,23.945,869.892517,3499.096947,10
2025-06-27 23:59:23,1.67098e+22,5.226365426e+22,927.224,3104.2830000000004,2.093239e+23,6.412004338100001e+23,11928.26,62082.872,5713506000000.0,13078673910000.0,35.728,329.021,30.228,126.404,3.846,24.295,915.300781,3341.463178,10
2025-06-28 05:59:23,1.710127e+22,5.093226714e+22,877.827,3080.94,2.060298e+23,6.394812219e+23,13869.24,69730.078,4486792000000.0,16526450660000.0,37.392,321.262,35.693,128.441,3.906,28.519,924.654358,3370.488848,10
2025-06-28 11:59:23,1.641277e+22,5.1367663679999996e+22,830.443,3015.394,1.947828e+23,6.142908193100001e+23,10959.2,65722.863,5630931000000.0,15761251630000.0,37.225,310.29,34.33,118.374,3.91,24.249,966.5625,3553.335786,10
2025-06-28 17:59:23,1.636599e+22,5.4044212600000005e+22,795.478,3110.175,1.743179e+23,6.0166156680000004e+23,10125.64,63437.947,4570166000000.0,17023461730000.0,37.282,302.93,33.872,111.198,3.97,30.493000000000002,978.552856,3479.608949,11
2025-06-28 23:59:23,1.492846e+22,5.3898124e+22,751.795,3165.268,1.678854e+23,5.968011541e+23,10162.84,68737.56,5412747000000.0,20256994850000.0,36.774,336.46,32.462,112.251,4.518,29.383,909.712341,3281.770524,12
2025-06-29 05:59:23,1.389728e+22,5.566102219e+22,702.592,3384.232,1.576103e+23,6.189734368e+23,10346.86,79850.98300000001,3796932000000.0,16486331400000.0,37.67,387.468,34.586,139.643,4.651,37.900999999999996,939.788269,3382.217344,12
2025-06-29 11:59:23,1.342402e+22,5.650144043e+22,816.241,3616.211,1.662698e+23,6.67444098e+23,11722.75,77107.236,3385355000000.0,16926165720000.0,37.68,338.987,34.644,143.017,3.945,35.69,962.068115,3560.3466740000003,12
2025-06-29 17:59:23,1.290602e+22,5.83803881e+22,733.421,3726.661,1.612202e+23,6.702456408e+23,11615.79,81501.312,4953040000000.0,20144802100000.0,38.893,352.039,37.231,153.063,4.745,36.259,949.202637,3589.556559,13
2025-06-29 23:59:23,7.61022e+21,5.479147267e+22,532.32,3465.99,1.606256e+23,6.0748939007e+23,12723.43,84372.447,3532959000000.0,15803694620000.0,38.823,380.01,36.587,160.564,4.762,36.976,911.762939,3509.94175,13
2025-06-30 05:59:23,7.535195e+21,5.95895441e+22,479.968,3924.727,1.457738e+23,6.501582027e+23,12463.47,87966.524,5324529000000.0,21090649000000.0,39.997,390.338,39.945,181.37900000000002,4.767,37.203,929.453247,3472.220744,14
2025-06-30 11:59:23,8.280904e+21,5.86276463e+22,490.642,3907.1949999999997,1.493391e+23,6.712026463e+23,12940.71,89623.192,3722788000000.0,19534900710000.0,41.353,396.795,41.159,215.80499999999998,4.658,35.388,968.367432,3469.726342,13
2025-06-30 17:59:23,9.400106e+21,5.292607094e+22,576.531,3352.0280000000002,1.5736e+23,5.765041514e+23,12770.44,74259.00200000001,3866391000000.0,16166250160000.0,42.056,378.911,42.985,211.304,4.364,35.056,952.305664,3234.682811,12
2025-06-30 23:59:23,1.089406e+22,5.60811431e+22,608.635,3542.617,1.681073e+23,5.95085056e+23,12696.38,69181.821,3224417000000.0,16530641900000.0,40.472,343.504,38.495,194.448,4.259,32.863,887.455078,3157.216629,12
2025-07-01 05:59:23,1.201312e+22,5.590250570000001e+22,734.006,3656.009,1.604776e+23,6.102311172999999e+23,12831.05,79000.9707,2889746000000.0,14846062000000.0,41.273,352.632,42.193,178.308,4.432,32.655,859.233826,3144.776542,11
2025-07-01 11:59:23,1.299616e+22,5.49772458e+22,668.979,3369.405,1.560528e+23,5.69632021e+23,13254.86,73677.417,3195749000000.0,13616478100000.0,40.073,314.98199999999997,40.683,183.697,3.658,24.948,872.128845,3194.044969,10
2025-07-01 17:59:23,1.554787e+22,6.21841303e+22,820.871,3710.248,1.652556e+23,5.84612759e+23,11629.62,73015.393,2524757000000.0,12861444300000.0,38.609,328.601,35.977,172.608,3.759,28.624,835.450989,3378.3465770000003,11
2025-07-01 23:59:23,1.639177e+22,6.3884302e+22,770.687,3717.921,1.675752e+23,5.909668611e+23,12480.42,72040.4972,3047188000000.0,15642048000000.0,38.79,349.252,39.478,185.288,3.78,19.201,772.617432,3390.81261,11
2025-07-02 05:59:23,1.776988e+22,6.74316737e+22,995.164,3913.705,1.649695e+23,6.323943403000001e+23,13128.52,76770.3463,5844230000000.0,25062843900000.0,40.79,348.024,44.93,188.203,4.032,23.979,771.088135,3581.504708,11
2025-07-02 11:59:23,1.790692e+22,6.725438559e+22,1012.702,4020.866,1.64995e+23,6.681861092e+23,15842.52,83408.9025,7116571000000.0,23547772510000.0,43.985,361.847,51.1,191.087,4.056,30.443,764.571838,3812.222683,11
2025-07-02 17:59:23,1.631872e+22,6.9385612439999996e+22,901.029,4068.973,1.64815e+23,6.789944318999999e+23,14305.55,79761.689,3707906000000.0,19263217000000.0,43.67,359.887,51.443,180.846,3.898,31.779,720.470947,3940.43954,11
2025-07-02 23:59:23,1.293998e+22,6.40573585e+22,758.121,3595.647,1.558488e+23,6.253911415e+23,16024.05,77938.765,4534631000000.0,19573644998000.0,44.667,346.286,52.124,161.787,4.036,21.272,680.542969,3647.069044,11
2025-07-03 05:59:23,1.176022e+22,5.624835246e+22,711.227,3206.322,1.549025e+23,5.3133017832e+23,15027.79,71794.389,4101837000000.0,18117596380000.0,44.158,316.126,52.31,141.542,4.928,27.856,745.510071,3470.996578,11
2025-07-03 11:59:23,1.082831e+22,4.852871667e+22,807.804,2954.958,1.489915e+23,4.788804924e+23,16957.19,61293.517,3600526000000.0,15959293180000.0,45.797,275.102,54.914,132.065,3.893,22.817999999999998,804.328552,3405.177472,10
2025-07-03 17:59:23,1.142461e+22,4.589272591e+22,830.701,2806.255,1.476361e+23,4.601383997e+23,16035.06,54896.873,1811123000000.0,9845368400000.0,44.665,259.055,54.421,127.25,3.959,16.361,878.403442,3357.781992,9
2025-07-03 23:59:23,1.213542e+22,4.64569251e+22,783.166,3109.748,1.532274e+23,4.9801872427e+23,16864.22,55586.789000000004,5516751000000.0,20151087600000.0,44.561,268.37,52.016,137.101,3.632,21.846,875.016357,3213.387496,9
2025-07-04 05:59:23,1.247018e+22,4.3760021694e+22,644.395,2852.531,1.500462e+23,4.9024559643e+23,17588.48,60952.678,4159037000000.0,14141404754000.0,47.009,269.948,58.549,142.65800000000002,3.958,21.645,953.270935,3282.1707180000003,9
2025-07-04 11:59:23,1.122444e+22,4.098897845e+22,621.09,2587.183,1.431814e+23,4.507192721e+23,15885.8,55503.067,4455042000000.0,14508236480000.0,44.869,272.738,52.162,133.10399999999998,3.809,21.202,1052.63623,3382.008562,9
2025-07-04 17:59:23,9.988128e+21,3.8434717794e+22,561.831,2384.633,1.368469e+23,4.13995372395e+23,15693.04,56001.554299999996,2861350000000.0,12777008729000.0,42.846,262.844,48.984,120.03399999999999,3.786,15.762,1140.79126,3359.760343,9
2025-07-04 23:59:23,9.398567e+21,3.667892463e+22,542.151,2286.281,1.306617e+23,3.963449779e+23,13877.14,46048.863,7550104000000.0,20842474240000.0,42.257,240.031,46.594,115.295,3.667,14.44,1070.095703,3062.551606,8
2025-07-05 05:59:23,8.76992e+21,3.356290828e+22,471.284,2045.242,1.276697e+23,3.723087995e+23,14550.19,51338.576,4537395000000.0,14179890350000.0,40.632,249.857,45.007,105.99000000000001,3.833,21.776,1091.245117,3082.3816469999997,8
2025-07-05 11:59:23,8.446689e+21,3.324720515e+22,447.15,1999.984,1.200783e+23,3.4628274910000004e+23,14975.45,51856.634,5232547000000.0,16156695980000.0,41.761,272.594,48.214,109.013,3.883,18.863,1205.328247,3265.011161,8
2025-07-05 17:59:23,8.21486e+21,3.227092702e+22,539.802,2075.31,1.157389e+23,3.472458127e+23,13774.21,49493.121,8018068000000.0,19943443930000.0,40.868,246.752,44.195,105.52,3.875,17.624,1264.872925,3178.409084,7
2025-07-05 23:59:23,8.723912e+21,3.2091336229999998e+22,655.845,2124.167,1.098065e+23,3.367611349e+23,12440.7,47410.217000000004,8940471000000.0,19914730830000.0,40.086,255.15699999999998,42.313,105.13600000000001,3.92,16.464,1160.447144,2945.931151,7
2025-07-06 05:59:23,1.126316e+22,3.311364975e+22,691.637,2505.339,9.138758e+22,3.659157495e+23,13627.86,56103.852,9888007000000.0,18727869760000.0,40.374,262.759,44.476,122.624,4.212,21.776,1225.202393,3149.379794,8
2025-07-06 11:59:23,1.337315e+22,3.389206833e+22,822.955,2318.641,1.004897e+23,2.9788489049999998e+23,13841.77,41545.4986,10857180000000.0,16888173560000.0,38.629,244.161,41.77,82.711,4.329,25.112,1339.157349,3277.487232,8
2025-07-06 17:59:23,1.578693e+22,3.68015477e+22,941.696,2527.976,1.36665e+23,3.4219825130000005e+23,13716.42,40308.234,12873710000000.0,20030816730000.0,38.648,216.80700000000002,40.397,81.45299999999999,4.772,31.647,1361.203735,3006.848665,9
2025-07-06 23:59:23,1.700468e+22,3.95876926e+22,889.618,2517.713,1.273479e+23,3.432722463e+23,11102.35,44401.261,7020738000000.0,13722762500000.0,35.902,247.81,34.366,90.684,4.467,24.86,1231.680298,2988.967702,8
2025-07-07 05:59:23,1.91517e+22,4.30677617e+22,1042.258,2688.462,1.45772e+23,3.96870012e+23,10146.53,49228.507,5757044000000.0,14022932870000.0,34.774,250.096,31.519,95.557,4.028,26.994,1220.950684,3017.3741919999998,8
2025-07-07 11:59:23,1.943225e+22,4.85278569e+22,957.249,2793.174,1.687025e+23,4.188080822e+23,8980.146,45529.266,6682548000000.0,18025660600000.0,31.401,244.69,22.633,73.621,4.114,22.267,1292.954468,3199.176723,8
2025-07-07 17:59:23,2.078199e+22,5.49563352e+22,1030.572,3043.238,1.945638e+23,4.546400626e+23,8934.663,46163.9913,4733720000000.0,14901155120000.0,30.393,255.922,23.655,69.765,3.938,24.484,1265.050537,3179.3225899999998,8
2025-07-07 23:59:23,1.963961e+22,5.615763343e+22,857.211,2858.5029999999997,2.172674e+23,4.801085302e+23,8699.709,48276.657,3478544000000.0,11792192710000.0,29.176,284.226,18.433,64.083,4.651,24.942,1145.062012,2976.615745,8
2025-07-08 05:59:23,1.87378e+22,5.443607761e+22,819.035,2728.846,2.189712e+23,4.725011221e+23,9264.416,50214.95,6413358000000.0,16461900700000.0,30.616,285.281,21.796,64.133,5.188,22.948999999999998,1057.284546,3026.4197980000004,8
2025-07-08 11:59:23,1.495539e+22,5.342219735e+22,730.438,2688.225,1.85056e+23,4.6136660255e+23,9214.7,45705.664600000004,5226331000000.0,18728548873000.0,31.488,254.53300000000002,23.031,73.77,4.743,21.039,1074.294678,3261.423239,8
2025-07-08 23:59:23,2.778796e+22,1.3116439276e+23,1578.112,7308.066000000001,3.486934e+23,1.33291265236e+24,11890.8,125908.3918,9974243000000.0,42502353920000.0,37.608,667.8580000000001,29.594,218.716,4.2,40.257999999999996,938.017151,6202.706092,8
2025-07-09 05:59:23,2.857723e+22,5.8850209474e+22,1769.661,3510.5860000000002,3.871822e+23,6.079850490300001e+23,18322.13,68436.3809,13739480000000.0,24042619650000.0,39.578,311.31,31.966,111.221,4.779,22.537,1099.267822,2828.440999,8
2025-07-09 11:59:23,3.152545e+22,6.101609444e+22,2078.253,3739.168,4.284701e+23,6.446737502200001e+23,10377.63,54697.902500000004,16042120000000.0,25576329728000.0,41.612,308.223,36.755,116.009,4.234,21.173000000000002,1172.464844,2948.406992,6
2025-07-09 23:59:23,3.307317e+22,6.6400098886e+22,2165.474,4061.9320000000002,4.516735e+23,7.3796406597e+23,11252.23,59538.206,11482360000000.0,20622697310000.0,45.069,323.88100000000003,47.192,118.243,4.395,21.177,1331.69519,2926.6543119999997,8
2025-07-10 05:59:23,3.272359e+22,6.487431818e+22,2260.354,4044.3779999999997,4.428503e+23,7.388517301100001e+23,11753.39,61812.176,14001550000000.0,26341004367000.0,42.989,291.425,45.042,115.244,4.458,21.834,1389.675781,2912.661412,8
2025-07-10 11:59:23,3.039391e+22,6.1911758413e+22,2096.397,3760.722,4.201616e+23,6.990159308249999e+23,12446.31,47143.3736,11783960000000.0,19419164178000.0,40.989,264.577,41.047,100.798,4.343,19.376,1356.357056,2866.874796,7
2025-07-10 17:59:23,3.063068e+22,6.2674698958e+22,2093.816,3891.071,4.285648e+23,7.0270388863e+23,11226.62,52543.782,7437786000000.0,16803881618000.0,39.99,297.967,39.724,119.69399999999999,5.121,21.664,1390.04834,2803.1376290000003,7
2025-07-10 23:59:23,2.855199e+22,5.990190303e+22,1945.785,3671.326,4.067026e+23,6.771665942e+23,12311.27,61836.313,7463860000000.0,14604849270000.0,40.709,357.012,42.237,146.497,5.211,18.384,1353.067993,2875.780427,7
2025-07-11 05:59:23,2.795346e+22,6.3509247248999995e+22,2116.995,4102.249,4.386528e+23,7.484178494e+23,12116.65,64515.0211,13307620000000.0,26330706005000.0,45.424,356.196,44.213,146.82,4.892,22.211,1413.870728,3308.534361,7
2025-07-11 11:59:23,2.628705e+22,6.9491451021000006e+22,2058.35,4601.2029999999995,4.445318e+23,8.887860453650001e+23,14584.46,67925.0509,9387153000000.0,22546649030000.0,48.124,362.016,48.442,157.565,4.503,23.747,1466.281372,3363.627485,7
2025-07-11 17:59:23,2.604963e+22,7.063893118e+22,1917.267,4931.8150000000005,4.484138e+23,1.0198349165e+24,15061.34,68915.135,7410417000000.0,21132367901100.0,47.862,329.221,49.517,164.311,4.449,20.187,1499.922974,3421.305851,8
2025-07-11 23:59:23,2.525393e+22,6.959014137999999e+22,1999.054,5134.17,4.477531e+23,1.07728085227e+24,15483.54,67392.248,4917560000000.0,16967875490000.0,48.323,316.617,52.882,170.888,4.396,25.426000000000002,1536.650635,3491.9432469999997,8
2025-07-12 05:59:23,2.397072e+22,6.9044743886e+22,1865.562,5074.362999999999,4.581601e+23,1.1754841261500001e+24,15925.42,73236.557,5318607000000.0,16669965060000.0,48.242,303.36,59.101,178.38,4.889,21.798000000000002,1581.42749,3612.4513789999996,8
2025-07-12 11:59:23,2.268367e+22,6.598054032999999e+22,1904.933,4902.118,4.590478e+23,1.1910494241e+24,18939.52,69365.987,7952682000000.0,21033574400000.0,47.084,251.719,57.344,173.608,4.363,22.007,1647.701538,3585.807351,7
2025-07-12 17:59:23,2.301487e+22,7.22014806e+22,1751.999,5070.7390000000005,4.79649e+23,1.2234075947e+24,17838.3,76330.981,10858810000000.0,25545831770000.0,48.048,301.715,60.246,181.296,4.34,24.721,1679.464233,3765.815314,8
2025-07-12 23:59:23,2.241651e+22,7.531441156e+22,1759.999,5200.96,4.886018e+23,1.2364661248e+24,17496.9,80463.702,8315285000000.0,30556629430000.0,46.736,335.991,58.463,197.871,4.357,24.904,1625.389038,3823.7515040000003,8
2025-07-13 05:59:23,2.088711e+22,7.4957365639999996e+22,1568.34,4993.944,4.788502e+23,1.22000510723e+24,17055.62,83321.578,8798043000000.0,26646403590000.0,51.223,352.517,66.157,190.47,4.32,27.169999999999998,1631.092041,3915.12033,8
2025-07-13 11:59:23,2.015917e+22,7.334523219e+22,1489.02,4781.833,4.862004e+23,1.20797493107e+24,16923.45,78481.423,6226709000000.0,21241705080000.0,48.04,323.715,58.971,182.099,4.27,25.775000000000002,1721.368896,4016.0501670000003,9
2025-07-13 17:59:23,2.131658e+22,7.720136975e+22,1577.411,4990.848,5.131845e+23,1.18064318793e+24,16213.86,74347.84,7065622000000.0,28761961680000.0,46.703,332.293,57.954,174.708,4.337,28.936999999999998,1770.373413,4127.669645,9
2025-07-13 23:59:23,2.046255e+22,7.61933544e+22,1449.088,4782.157,5.067543e+23,1.1479555335999999e+24,16436.6,67471.418,13984860000000.0,31256419760000.0,48.197,261.642,58.682,170.068,4.688,27.241,1666.939209,3965.9512449999997,9
2025-07-14 05:59:23,1.952029e+22,7.5200974102e+22,1319.693,4786.573,4.930675e+23,1.120466617294e+24,17497.79,86153.356,10414970000000.0,26110460495000.0,48.226,312.968,61.125,198.733,4.651,36.217,1653.693726,4040.796292,10
2025-07-14 11:59:23,2.058014e+22,7.0340590539e+22,1481.739,4555.666,4.988583e+23,1.094458637205e+24,15263.74,86671.159,5644760000000.0,18224437980000.0,46.887,311.448,56.078,194.368,4.212,30.425,1758.690674,3939.682743,9
2025-07-14 17:59:23,2.197413e+22,6.69350026482e+22,1658.743,4403.156,5.209886e+23,1.052422644049e+24,16216.52,83706.48700000001,8322498000000.0,26288595468000.0,46.315,314.327,56.033,203.107,4.282,27.13,1776.59021,3861.821723,9
2025-07-14 23:59:23,2.31971e+22,6.43650344e+22,1838.982,4186.678,5.38018e+23,1.0190446358199999e+24,14229.92,83549.751,6318878000000.0,21067157410000.0,46.938,325.19,56.153,204.702,4.733,27.358,1797.94458,3759.449093,9
2025-07-15 05:59:23,2.658353e+22,6.2909727223e+22,2178.522,4505.002,5.947566e+23,1.038098065195e+24,15311.35,81634.2199,4520796000000.0,15291184510000.0,44.614,323.069,52.019,208.862,4.575,30.787,1971.091309,3949.261613,9
2025-07-15 11:59:23,3.182584e+22,6.868201485e+22,2653.192,5075.133,7.002701e+23,1.14698912451e+24,14311.01,76384.375,7724922000000.0,18196722990000.0,42.867,294.63,46.667,197.32999999999998,4.541,26.328000000000003,2138.794922,4180.276435,8
2025-07-15 17:59:23,3.654443e+22,7.613908887e+22,3000.847,5581.609,8.497101e+23,1.340259551e+24,14199.23,75988.088,6027956000000.0,18892274479000.0,43.784,302.929,46.183,186.91,4.623,26.692,2162.288818,4303.5699190000005,8
2025-07-15 23:59:23,3.868664e+22,7.909700082e+22,2962.062,5617.849,9.205448e+23,1.4308744771629999e+24,13603.34,66503.1319,12308240000000.0,22971389930000.0,43.423,261.557,44.011,170.506,4.567,25.941,2172.012451,4275.046708,8
2025-07-16 05:59:23,4.237537e+22,8.274963129e+22,3384.988,6215.509,1.002007e+24,1.50279068148e+24,13429.29,70670.01,4976727000000.0,17613005382000.0,43.755,278.695,44.821,174.323,4.793,26.369,2285.886963,4489.095811,8
2025-07-16 11:59:23,4.600681e+22,8.504700149999999e+22,3650.827,6457.150000000001,1.032296e+24,1.5506998999e+24,12927.94,66691.131,5061923000000.0,16304834350000.0,43.266,255.734,43.964,170.386,4.764,26.86,2393.128662,4672.5141060000005,8
2025-07-16 17:59:23,5.041082e+22,9.144291452e+22,4325.793,7154.031,1.149143e+24,1.7025588885400002e+24,13876.38,62998.768,14299180000000.0,26086316100000.0,42.114,250.039,42.074,163.835,4.985,23.731,2435.190918,4807.7843889999995,8
2025-07-16 23:59:23,5.196623e+22,9.368816544e+22,4258.165,7291.504000000001,1.232883e+24,1.8110139659e+24,13752.03,62717.054000000004,11550030000000.0,27288436800000.0,43.197,256.463,44.024,157.234,4.822,23.139,2365.237793,4693.937639,8
2025-07-17 05:59:23,5.364499e+22,8.411178968e+22,4113.745,6526.4,1.294056e+24,1.7255533349000002e+24,14842.68,57641.325000000004,12019250000000.0,23050811550000.0,43.053,251.645,43.523,144.464,4.909,20.044,2440.551025,4712.782656,8
2025-07-17 11:59:23,5.860798e+22,8.821038973199999e+22,4360.519,6812.857,1.424909e+24,1.820869982566e+24,14715.72,57559.1354,16007710000000.0,35966122179000.0,42.54,253.91,43.8,135.172,4.975,20.105999999999998,2514.01123,4843.081414,8
2025-07-17 17:59:23,6.051832e+22,9.09246697e+22,4264.376,6558.493,1.455485e+24,1.820849663e+24,15081.75,53171.546,13881680000000.0,28172066000000.0,41.974,243.79,42.808,130.364,4.884,24.814,2439.327393,4851.86605,9
2025-07-17 23:59:23,5.934399e+22,8.96346906e+22,3916.901,6163.844,1.398425e+24,1.7298116147e+24,14304.09,51895.492,12508020000000.0,23660274400000.0,42.242,257.293,43.017,118.19600000000001,4.821,23.783,2310.933838,4655.982408,10
2025-07-18 05:59:23,5.739452e+22,8.56718952e+22,3575.626,5639.595,1.371606e+24,1.6566000217e+24,15149.49,54575.001,11991270000000.0,20458694380000.0,41.938,277.644,42.387,119.939,4.951,26.49,2192.107422,4657.540248,10
2025-07-18 11:59:23,5.948353e+22,8.9973546e+22,3687.317,5930.335,1.367337e+24,1.634423578e+24,14563.99,53544.26,16673790000000.0,29527237540000.0,41.443,264.258,41.308,106.157,4.829,29.608999999999998,2269.759766,4849.743152,10
2025-07-18 17:59:23,6.051044e+22,9.95193652e+22,3592.508,6257.809,1.364343e+24,1.731996894e+24,14402.93,73260.814,10515760000000.0,27731942400000.0,41.389,356.458,41.341,166.39100000000002,4.794,26.473,2311.98877,5613.182097,11
2025-07-18 23:59:23,6.128239e+22,1.0761506383e+23,3441.395,6433.349,1.312771e+24,1.78407231302e+24,13277.0,73716.772,10427990000000.0,31893639980000.0,40.718,386.602,40.195,155.73,4.896,26.173000000000002,2218.272461,6178.081439,11
2025-07-19 05:59:23,6.090914e+22,1.1718659017e+23,3327.292,6612.68,1.257209e+24,1.8694324323e+24,13428.02,79022.61600000001,10633710000000.0,29950834530000.0,39.258,379.182,37.525,146.47299999999998,4.694,26.159,2213.274414,6187.93154,11
2025-07-19 11:59:23,6.016688e+22,1.2245886269e+23,3253.415,6796.753,1.232876e+24,1.87369648858e+24,13384.16,70029.496,13720670000000.0,33420776460000.0,39.037,369.038,37.476,131.53,4.657,29.289,2197.920166,5857.203732,11
2025-07-19 17:59:23,5.9392e+22,1.26228609e+23,3271.913,7366.321,1.22837e+24,1.91467872363e+24,13851.69,79334.098,11825240000000.0,29725662500000.0,38.968,424.122,37.045,145.178,4.689,27.003,2207.370605,5976.079814,10
2025-07-19 23:59:23,5.856018e+22,1.2905677343e+23,3319.391,7362.214,1.171983e+24,1.869717431e+24,13259.72,71326.444,10991890000000.0,35633977330000.0,38.652,397.434,36.36,140.063,4.698,21.541,2166.747314,5932.173299,10
2025-07-20 05:59:23,5.732512e+22,1.2662628131e+23,3216.642,7242.896,1.137072e+24,1.85268889081e+24,13767.05,70975.902,8428031000000.0,32091818512000.0,38.355,366.358,35.905,141.753,4.816,25.923,2296.257812,6185.326336,10
2025-07-20 11:59:23,4.971338e+22,1.2127579544000001e+23,2753.95,6756.347,9.402519e+23,1.6805737496600001e+24,13332.28,71212.206,8381839000000.0,28333381520000.0,37.0,381.287,33.135,127.76,4.927,26.112,2035.600464,5942.338896,10
2025-07-20 17:59:23,4.829059e+22,1.2387172386e+23,2504.438,6846.918,8.670553e+23,1.6440564445e+24,12894.63,70751.06999999999,6585252000000.0,23210436794000.0,36.317,375.113,32.673,107.732,5.252,22.498,1829.347168,5752.938897,10
2025-07-20 23:59:23,4.16258e+22,1.1751360112e+23,2172.087,6412.008,7.183118e+23,1.53991196092e+24,12046.58,64350.046,11225890000000.0,30906465040000.0,35.375,333.615,31.01,107.994,4.817,26.645,1528.723999,5217.170001,11
2025-07-21 05:59:23,3.85704e+22,1.11354980229e+23,1978.052,6224.785,6.65561e+23,1.47907594514e+24,12239.8,71153.357,9577526000000.0,34311384900000.0,35.88,366.68,32.085,102.22099999999999,5.248,28.461,1433.645142,5219.3422900000005,12
2025-07-21 11:59:23,3.610076e+22,1.0979378659e+23,1818.988,5958.304,6.325876e+23,1.43716198788e+24,12420.93,65091.7902,8728740000000.0,29658420110000.0,36.229,340.235,32.778,113.225,4.478,26.339,1382.099609,5181.685361000001,12
2025-07-21 17:59:23,3.516267e+22,1.1252211719e+23,1842.761,6029.813999999999,5.760749e+23,1.43864354623e+24,11632.83,64707.788,9428179000000.0,29693597950000.0,35.864,341.421,31.808,101.41499999999999,4.528,36.903,1372.476196,5211.582878,12
2025-07-21 23:59:23,2.999202e+22,1.0375337388e+23,1666.014,5389.371,5.61316e+23,1.21476800571e+24,11666.44,67086.57,8671948000000.0,29798754010000.0,35.877,378.54200000000003,31.939,115.223,4.619,33.022999999999996,1168.949829,4764.893918,12
2025-07-22 05:59:23,2.865665e+22,9.554821755e+22,1743.807,5392.012,5.739196e+23,1.1480003180999999e+24,13122.0,77135.033,8587529000000.0,25281970460000.0,36.957,365.019,33.652,122.021,5.069,33.157000000000004,1231.96814,4783.033478,13
2025-07-22 11:59:23,2.573257e+22,8.79073048e+22,1560.734,4892.695,5.619526e+23,1.0645731798e+24,13609.81,68888.4734,10624080000000.0,31021733730000.0,38.509,346.653,37.2,120.841,5.122,32.448,1244.171143,4404.999851,13
2025-07-22 17:59:23,2.595064e+22,8.285020831e+22,1529.327,4674.197,5.734066e+23,1.0738217423e+24,13161.64,71274.4598,12199400000000.0,29375693720000.0,38.976,360.74399999999997,37.638,132.39600000000002,4.913,35.87,1359.106567,4478.464406,14
2025-07-22 23:59:23,2.512855e+22,8.135574117e+22,1532.801,4819.486,5.586583e+23,1.0868266268999999e+24,13457.75,70807.616,15617410000000.0,37447189300000.0,38.576,356.293,36.97,129.454,5.018,41.952,1363.879395,4447.535707,13
2025-07-23 05:59:23,2.51035e+22,8.075435951e+22,1641.328,4919.61,5.592457e+23,1.0733413514e+24,12916.53,76124.44,12404610000000.0,29225930637000.0,39.292,368.071,36.706,128.03900000000002,5.104,34.618,1512.803589,4871.62042,13
2025-07-23 11:59:23,2.433453e+22,8.220013091e+22,1548.117,4677.476,5.572548e+23,1.1028104103e+24,13977.53,75828.329,15325230000000.0,32577650139000.0,38.223,358.065,35.866,137.658,4.195,25.791,1655.477295,4739.046483,12
2025-07-23 17:59:23,2.348253e+22,9.195110007e+22,1421.053,5206.508,5.211535e+23,1.18075743828e+24,12695.21,74515.935,14015910000000.0,29828780610000.0,39.254,371.458,37.954,147.565,4.187,29.61,1677.94519,4896.992422,12
2025-07-23 23:59:23,2.178826e+22,9.140112598e+22,1394.915,5323.449,5.153362e+23,1.26322938089e+24,15274.66,84507.323,13407260000000.0,36866464880000.0,39.628,385.373,38.936,181.31799999999998,4.384,27.829,1601.098145,4707.307379,11
2025-07-24 05:59:23,2.081886e+22,9.038214794e+22,1403.997,5372.954,4.839245e+23,1.24719925028e+24,15658.04,90665.88,13873380000000.0,33776341260000.0,40.558,385.786,39.836,186.079,4.504,26.442,1703.002319,4912.6059860000005,12
